id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_103287,ZJCG,DSQK,2025/6/3 19:45,2025/6/3 21:15,738,Aft_10244,82
Flt_103290,NVMB,EYWR,2025/6/4 18:20,2025/6/4 20:30,738,Aft_10293,132
Flt_103296,EYWR,YITW,2025/6/3 14:55,2025/6/3 17:50,738,Aft_10211,188
Flt_103519,SFRI,AAHN,2025/6/2 16:30,2025/6/2 18:35,738,Aft_10214,128
Flt_103521,EYWR,UXVH,2025/6/2 7:20,2025/6/2 10:05,738,Aft_10294,181
Flt_103522,AAHN,VOXP,2025/6/2 7:20,2025/6/2 9:00,7M8,Aft_10295,98
Flt_103525,WKDC,EYWR,2025/6/2 7:25,2025/6/2 10:00,738,Aft_10146,160
Flt_103529,VOXP,XCHB,2025/6/2 17:15,2025/6/2 18:50,738,Aft_10254,97
Flt_103534,XLHA,HZPW,2025/6/2 12:10,2025/6/2 15:00,7M8,Aft_10296,156
Flt_103543,HEJY,TUJZ,2025/6/2 18:10,2025/6/2 20:40,738,Aft_10159,145
Flt_103544,VDBQ,DOMU,2025/6/2 19:00,2025/6/2 22:05,738,Aft_10149,174
Flt_103548,VWIM,KKME,2025/6/2 11:50,2025/6/2 14:05,738,Aft_10297,143
Flt_103549,DOMU,HUYM,2025/6/2 16:55,2025/6/2 18:50,738,Aft_10298,119
Flt_103551,VOXP,HZPW,2025/6/2 22:25,2025/6/2 23:55,738,Aft_10167,85
Flt_103554,DOMU,YBWQ,2025/6/4 21:15,2025/6/5 1:40,738,Aft_10299,265
Flt_103561,HZPW,RHHB,2025/6/4 19:40,2025/6/4 21:25,738,Aft_10300,116
Flt_103562,OXSQ,GLHV,2025/6/4 19:00,2025/6/4 20:50,738,Aft_10268,96
Flt_103565,DOMU,GLHV,2025/6/3 19:00,2025/6/3 20:45,738,Aft_10301,92
Flt_103567,KKME,HEXD,2025/6/3 8:05,2025/6/3 12:00,738,Aft_10225,209
Flt_103568,OKJK,HZPW,2025/6/3 16:20,2025/6/3 18:45,738,Aft_10302,135
Flt_103583,HIUP,DOMU,2025/6/4 12:40,2025/6/4 14:35,7M8,Aft_10303,102
Flt_103584,NLLA,HZPW,2025/6/4 13:55,2025/6/4 17:00,7M8,Aft_10304,161
Flt_103588,GLHV,HZPW,2025/6/3 20:10,2025/6/3 22:00,73G,Aft_10180,90
Flt_103592,XCCH,DOMU,2025/6/3 12:30,2025/6/3 13:35,738,Aft_10305,72
Flt_103593,KKME,PZYH,2025/6/3 17:15,2025/6/3 19:30,738,Aft_10185,121
Flt_103594,OXSQ,NLLA,2025/6/3 8:50,2025/6/3 11:20,738,Aft_10186,137
Flt_103597,KKME,EYWR,2025/6/4 11:20,2025/6/4 13:40,738,Aft_10306,126
Flt_103598,HGHY,OETZ,2025/6/4 13:55,2025/6/4 16:15,738,Aft_10307,117
Flt_103599,DOMU,OETZ,2025/6/4 7:50,2025/6/4 10:55,738,Aft_10279,165
Flt_103600,OXSQ,EYWR,2025/6/3 17:15,2025/6/3 19:00,738,Aft_10308,91
Flt_103605,PNNF,HZPW,2025/6/4 11:15,2025/6/4 13:00,73G,Aft_10309,89
Flt_103606,XLOC,DOMU,2025/6/3 10:05,2025/6/3 11:55,7M8,Aft_10310,101
Flt_103607,HIUP,ISKH,2025/6/3 9:55,2025/6/3 11:40,738,Aft_10281,97
Flt_103608,XHFE,DOMU,2025/6/3 13:25,2025/6/3 16:40,738,Aft_10311,177
Flt_103614,BBZB,HZPW,2025/6/4 19:15,2025/6/4 21:25,738,Aft_10284,140
Flt_103615,KKME,MCVK,2025/6/4 8:10,2025/6/4 12:50,738,Aft_10312,273
Flt_103617,OXSQ,WJBA,2025/6/4 9:35,2025/6/4 12:20,738,Aft_10234,164
Flt_103622,FVJZ,DOMU,2025/6/4 16:55,2025/6/4 19:50,7M8,Aft_10313,156
Flt_103625,NBCQ,EYWR,2025/6/3 10:35,2025/6/3 12:40,738,Aft_10239,117
Flt_103626,OETZ,VGVC,2025/6/3 16:20,2025/6/3 19:35,7M8,Aft_10314,200
Flt_103627,MCVK,HZPW,2025/6/3 17:00,2025/6/3 21:45,738,Aft_10315,273
Flt_103629,NLLA,HZPW,2025/6/2 13:55,2025/6/2 17:00,7M8,Aft_10316,161
Flt_103630,HEXD,DOMU,2025/6/3 17:55,2025/6/3 21:25,738,Aft_10317,231
Flt_103631,OXSQ,DOMU,2025/6/4 13:15,2025/6/4 15:05,738,Aft_10318,90
Flt_103633,MCVK,DOMU,2025/6/4 14:40,2025/6/4 18:55,738,Aft_10171,260
Flt_103634,HZPW,YITW,2025/6/3 7:40,2025/6/3 10:45,738,Aft_10244,188
Flt_103636,EYWR,NBCQ,2025/6/4 7:25,2025/6/4 9:40,738,Aft_10207,144
Flt_103664,PNNF,AAHN,2025/6/2 14:10,2025/6/2 15:45,7M8,Aft_10319,79
Flt_103894,ZJCG,KKME,2025/6/2 15:15,2025/6/2 17:10,738,Aft_10140,104
Flt_103895,DOMU,GLHV,2025/6/2 21:00,2025/6/2 22:40,7M8,Aft_10320,92
Flt_103896,XHFE,DOMU,2025/6/2 9:00,2025/6/2 11:50,738,Aft_10321,177
Flt_103898,AFPF,DOMU,2025/6/2 9:20,2025/6/2 10:50,738,Aft_10159,104
Flt_103899,NVMB,DOMU,2025/6/2 15:00,2025/6/2 16:20,738,Aft_10322,77
Flt_103900,FVJZ,OXSQ,2025/6/2 22:05,2025/6/3 0:05,738,Aft_10323,110
Flt_103906,OETZ,HZPW,2025/6/2 17:15,2025/6/2 19:50,738,Aft_10324,151
Flt_103915,KKME,HZPW,2025/6/2 11:15,2025/6/2 13:45,738,Aft_10325,133
Flt_103916,WJBA,KKME,2025/6/2 18:10,2025/6/2 20:10,738,Aft_10326,112
Flt_103919,EYWR,YITW,2025/6/2 14:55,2025/6/2 17:50,738,Aft_10327,188
Flt_103920,EYWR,DOMU,2025/6/2 9:25,2025/6/2 11:05,738,Aft_10322,100
Flt_103921,QUIP,HZPW,2025/6/2 22:15,2025/6/2 23:40,738,Aft_10154,90
Flt_103924,DOMU,NMUI,2025/6/2 13:05,2025/6/2 15:40,738,Aft_10328,163
Flt_103926,MCVK,KKME,2025/6/2 13:50,2025/6/2 18:25,738,Aft_10158,272
Flt_103929,DOMU,NYOP,2025/6/2 18:20,2025/6/2 23:30,7M8,Aft_10160,318
Flt_103930,DOMU,FXWC,2025/6/2 17:20,2025/6/2 19:45,738,Aft_10329,145
Flt_103931,HIUP,MCWT,2025/6/2 19:50,2025/6/3 0:10,738,Aft_10166,279
Flt_103934,VWIM,EYWR,2025/6/2 10:35,2025/6/2 13:00,738,Aft_10264,114
Flt_103935,DOMU,NBCQ,2025/6/2 16:25,2025/6/2 17:55,738,Aft_10330,89
Flt_103936,XCHB,VOXP,2025/6/4 19:50,2025/6/4 21:40,738,Aft_10265,107
Flt_103937,VOXP,OXSQ,2025/6/4 22:40,2025/6/5 0:25,738,Aft_10265,99
Flt_103939,VWIM,UCKP,2025/6/4 15:40,2025/6/4 17:45,738,Aft_10266,105
Flt_103940,PNNF,HZPW,2025/6/3 11:15,2025/6/3 13:00,738,Aft_10267,89
Flt_103943,HZPW,OXSQ,2025/6/4 7:30,2025/6/4 9:25,738,Aft_10283,105
Flt_103944,EYWR,LFOL,2025/6/4 9:15,2025/6/4 12:00,738,Aft_10331,168
Flt_103945,YIDI,EYWR,2025/6/4 20:15,2025/6/4 22:45,738,Aft_10175,141
Flt_103948,AAHN,OKJK,2025/6/4 15:30,2025/6/4 17:50,738,Aft_10332,139
Flt_103949,MCVK,KKME,2025/6/3 13:50,2025/6/3 18:25,738,Aft_10333,272
Flt_103957,GLHV,AAHN,2025/6/3 17:15,2025/6/3 19:00,738,Aft_10334,102
Flt_103958,NLLA,XLHA,2025/6/3 8:15,2025/6/3 12:05,738,Aft_10335,214
Flt_103964,BBZB,EYWR,2025/6/3 8:45,2025/6/3 10:35,738,Aft_10336,108
Flt_103965,WKDC,YAFY,2025/6/3 16:00,2025/6/3 18:45,738,Aft_10336,147
Flt_103968,OETZ,ZJCG,2025/6/4 18:15,2025/6/4 19:50,738,Aft_10337,102
Flt_103971,BBZB,AAHN,2025/6/3 21:15,2025/6/3 23:45,738,Aft_10275,151
Flt_103972,DOMU,BBZB,2025/6/3 21:25,2025/6/3 23:55,738,Aft_10338,156
Flt_103973,HEJY,EYWR,2025/6/3 12:45,2025/6/3 15:55,738,Aft_10276,195
Flt_103974,GLHV,HZPW,2025/6/4 18:10,2025/6/4 19:45,73G,Aft_10309,90
Flt_103978,SFRI,DOMU,2025/6/3 16:05,2025/6/3 18:15,738,Aft_10339,138
Flt_103979,HMXY,DOMU,2025/6/3 22:25,2025/6/4 0:25,738,Aft_10340,91
Flt_103980,DOMU,VDBQ,2025/6/3 9:05,2025/6/3 12:20,738,Aft_10190,193
Flt_103982,OXSQ,MCWT,2025/6/3 10:00,2025/6/3 14:45,738,Aft_10341,291
Flt_103983,MCWT,OXSQ,2025/6/3 15:50,2025/6/3 20:30,738,Aft_10341,257
Flt_103984,DOMU,YITW,2025/6/3 10:45,2025/6/3 14:00,738,Aft_10342,180
Flt_103985,BBZB,EYWR,2025/6/3 21:50,2025/6/3 23:55,738,Aft_10282,108
Flt_103986,GLHV,QGSX,2025/6/3 16:25,2025/6/3 19:30,738,Aft_10343,202
Flt_103989,NLLA,PNNF,2025/6/3 17:00,2025/6/3 20:05,738,Aft_10344,198
Flt_103992,HEJY,TUJZ,2025/6/4 18:10,2025/6/4 20:40,738,Aft_10285,145
Flt_103993,EYWR,VWIM,2025/6/4 6:50,2025/6/4 9:15,738,Aft_10345,137
Flt_103997,VWIM,GLHV,2025/6/4 17:25,2025/6/4 19:50,7M8,Aft_10346,123
Flt_103999,KKME,GLHV,2025/6/4 8:15,2025/6/4 10:35,7M8,Aft_10347,124
Flt_104000,DOMU,FVJZ,2025/6/3 10:00,2025/6/3 12:50,738,Aft_10348,187
Flt_104005,ZOYW,HZPW,2025/6/3 10:20,2025/6/3 12:15,738,Aft_10240,102
Flt_104006,YCEX,TUJZ,2025/6/3 18:55,2025/6/3 21:10,738,Aft_10197,125
Flt_104007,DOMU,OETZ,2025/6/4 11:30,2025/6/4 14:15,738,Aft_10349,165
Flt_104009,EYWR,KKME,2025/6/4 21:15,2025/6/4 23:55,738,Aft_10350,170
Flt_104010,AAHN,YBWQ,2025/6/4 8:50,2025/6/4 13:15,738,Aft_10351,272
Flt_104011,EYWR,HEXD,2025/6/4 14:35,2025/6/4 17:15,738,Aft_10352,141
Flt_104012,MCWT,LLZL,2025/6/4 16:20,2025/6/4 19:20,738,Aft_10292,174
Flt_104016,PZYH,KKME,2025/6/4 20:15,2025/6/4 22:55,738,Aft_10208,158
Flt_104042,XLOC,HZPW,2025/6/2 17:40,2025/6/2 19:35,738,Aft_10212,114
Flt_104229,GLHV,DOMU,2025/6/2 12:10,2025/6/2 14:00,7M8,Aft_10320,113
Flt_104230,EYWR,HEJY,2025/6/2 20:55,2025/6/2 23:55,738,Aft_10353,190
Flt_104231,DOMU,VDBQ,2025/6/2 9:05,2025/6/2 12:20,738,Aft_10141,193
Flt_104235,TUJZ,OXSQ,2025/6/2 10:10,2025/6/2 12:15,738,Aft_10144,120
Flt_104236,OETZ,HGHY,2025/6/2 11:10,2025/6/2 13:05,738,Aft_10324,117
Flt_104238,VWIM,OETZ,2025/6/2 12:05,2025/6/2 15:20,7M8,Aft_10215,187
Flt_104239,LLZL,OXSQ,2025/6/2 7:30,2025/6/2 10:00,738,Aft_10354,135
Flt_104241,ZOYW,HZPW,2025/6/2 10:20,2025/6/2 12:15,738,Aft_10355,102
Flt_104242,MCWT,HIUP,2025/6/2 9:45,2025/6/2 14:00,738,Aft_10356,252
Flt_104247,OXSQ,OKJK,2025/6/2 7:40,2025/6/2 9:50,738,Aft_10357,122
Flt_104250,VHLB,HZPW,2025/6/2 13:00,2025/6/2 15:40,738,Aft_10252,134
Flt_104251,EYWR,YIDI,2025/6/2 16:35,2025/6/2 19:25,738,Aft_10258,179
Flt_104256,LFOL,HIUP,2025/6/2 14:05,2025/6/2 16:25,738,Aft_10154,125
Flt_104258,GLHV,OETZ,2025/6/2 21:50,2025/6/2 23:55,738,Aft_10358,131
Flt_104263,NYOP,HZPW,2025/6/2 8:05,2025/6/2 13:50,7M8,Aft_10156,330
Flt_104265,HZPW,MPYS,2025/6/2 8:10,2025/6/2 10:40,738,Aft_10359,162
Flt_104268,HUYM,DOMU,2025/6/2 10:40,2025/6/2 12:40,738,Aft_10298,122
Flt_104271,VWIM,EYWR,2025/6/2 6:35,2025/6/2 8:40,738,Aft_10164,114
Flt_104272,HZPW,SJQD,2025/6/2 8:45,2025/6/2 10:25,738,Aft_10250,89
Flt_104275,EYWR,MPYS,2025/6/2 6:55,2025/6/2 9:00,738,Aft_10330,135
Flt_104278,LLZL,OXSQ,2025/6/4 7:30,2025/6/4 10:00,738,Aft_10360,135
Flt_104281,DOMU,OXSQ,2025/6/4 9:15,2025/6/4 11:00,738,Aft_10170,102
Flt_104282,AAHN,VGVC,2025/6/3 16:30,2025/6/3 18:55,738,Aft_10223,148
Flt_104285,OXSQ,HZPW,2025/6/4 16:20,2025/6/4 18:15,738,Aft_10283,84
Flt_104288,HZPW,OKJK,2025/6/3 8:05,2025/6/3 10:50,738,Aft_10302,140
Flt_104289,NMUI,DOMU,2025/6/3 16:40,2025/6/3 18:40,738,Aft_10361,123
Flt_104293,XLHA,HZPW,2025/6/4 12:10,2025/6/4 15:00,7M8,Aft_10362,156
Flt_104307,LFOL,DOMU,2025/6/3 12:50,2025/6/3 15:55,7M8,Aft_10363,179
Flt_104308,OETZ,GLHV,2025/6/3 20:00,2025/6/3 21:55,738,Aft_10274,110
Flt_104316,DOMU,EYWR,2025/6/3 16:25,2025/6/3 17:55,738,Aft_10364,92
Flt_104318,OXSQ,BBZB,2025/6/4 21:30,2025/6/4 23:45,738,Aft_10365,137
Flt_104319,EYWR,BBZB,2025/6/4 19:00,2025/6/4 20:45,738,Aft_10279,105
Flt_104320,HMXY,FGIR,2025/6/3 15:45,2025/6/3 18:20,738,Aft_10340,159
Flt_104324,HZPW,NLLA,2025/6/4 20:00,2025/6/4 22:55,738,Aft_10366,165
Flt_104325,FVJZ,DOMU,2025/6/3 16:55,2025/6/3 19:55,7M8,Aft_10310,156
Flt_104328,OXSQ,DOMU,2025/6/3 21:30,2025/6/3 23:10,738,Aft_10341,90
Flt_104329,KKME,ZJCG,2025/6/3 18:15,2025/6/3 19:45,738,Aft_10367,86
Flt_104334,NLLA,HZPW,2025/6/3 9:15,2025/6/3 11:40,738,Aft_10368,161
Flt_104338,HZPW,BBZB,2025/6/4 8:10,2025/6/4 10:50,738,Aft_10284,134
Flt_104339,VOXP,DOMU,2025/6/4 16:10,2025/6/4 17:55,7M8,Aft_10369,106
Flt_104341,XCHB,OKJK,2025/6/4 14:15,2025/6/4 15:25,738,Aft_10370,76
Flt_104342,KKME,NLLA,2025/6/4 15:45,2025/6/4 18:10,7M8,Aft_10347,142
Flt_104343,NLLA,UFCB,2025/6/3 16:05,2025/6/3 18:35,738,Aft_10237,141
Flt_104346,HIUP,WKDC,2025/6/4 13:50,2025/6/4 16:45,738,Aft_10371,161
Flt_104348,HZPW,HEXD,2025/6/4 8:35,2025/6/4 11:20,738,Aft_10372,160
Flt_104349,XCCH,WKDC,2025/6/3 19:35,2025/6/3 22:30,738,Aft_10373,171
Flt_104351,DOMU,IAYH,2025/6/4 18:25,2025/6/4 20:35,738,Aft_10288,147
Flt_104353,SJQD,HZPW,2025/6/4 11:25,2025/6/4 13:00,738,Aft_10366,97
Flt_104354,XLOC,HZPW,2025/6/4 17:40,2025/6/4 19:35,738,Aft_10366,114
Flt_104355,XCCH,DOMU,2025/6/4 12:35,2025/6/4 13:40,738,Aft_10374,72
Flt_104356,AAHN,GLHV,2025/6/4 19:30,2025/6/4 21:10,738,Aft_10351,90
Flt_104357,ZDHU,HEJY,2025/6/3 13:20,2025/6/3 16:10,738,Aft_10375,170
Flt_104358,OXSQ,GLHV,2025/6/3 19:00,2025/6/3 20:50,738,Aft_10376,96
Flt_104361,YITW,EYWR,2025/6/4 20:55,2025/6/4 23:30,738,Aft_10241,142
Flt_104362,DOMU,MCVK,2025/6/4 8:55,2025/6/4 13:40,738,Aft_10171,270
Flt_104363,WKDC,EYWR,2025/6/4 7:25,2025/6/4 10:00,738,Aft_10377,160
Flt_104387,ZJCG,OETZ,2025/6/2 20:35,2025/6/2 22:25,738,Aft_10378,94
Flt_104601,XINM,HGHY,2025/6/2 9:30,2025/6/2 12:50,738,Aft_10379,172
Flt_104602,DOMU,NLLA,2025/6/2 21:00,2025/6/2 23:40,738,Aft_10216,166
Flt_104604,EYWR,NBCQ,2025/6/2 7:25,2025/6/2 9:40,738,Aft_10145,144
Flt_104605,PZYH,KKME,2025/6/2 20:15,2025/6/2 22:55,738,Aft_10380,158
Flt_104613,KREM,DOMU,2025/6/2 22:50,2025/6/3 0:30,738,Aft_10255,88
Flt_104614,HUYM,WKDC,2025/6/2 10:20,2025/6/2 12:20,738,Aft_10381,110
Flt_104615,KKME,HZPW,2025/6/2 20:55,2025/6/2 23:25,738,Aft_10382,133
Flt_104616,HZPW,HIUP,2025/6/2 11:55,2025/6/2 13:50,738,Aft_10326,110
Flt_104621,EYWR,BBZB,2025/6/2 7:50,2025/6/2 9:50,738,Aft_10383,105
Flt_104623,OETZ,MCWT,2025/6/2 11:10,2025/6/2 15:50,738,Aft_10384,267
Flt_104628,VOXP,HZPW,2025/6/2 16:20,2025/6/2 17:45,738,Aft_10385,85
Flt_104631,BBZB,DOMU,2025/6/2 8:10,2025/6/2 10:45,738,Aft_10256,167
Flt_104632,DOMU,GLHV,2025/6/2 11:00,2025/6/2 12:50,7M8,Aft_10261,92
Flt_104639,DOMU,OXSQ,2025/6/2 22:10,2025/6/2 23:50,738,Aft_10321,102
Flt_104640,IAYH,EYWR,2025/6/2 19:00,2025/6/2 21:45,738,Aft_10264,127
Flt_104641,DOMU,EYWR,2025/6/2 8:50,2025/6/2 10:25,738,Aft_10386,92
Flt_104642,AAHN,YBWQ,2025/6/2 8:50,2025/6/2 13:15,738,Aft_10222,272
Flt_104645,OXSQ,OETZ,2025/6/4 7:30,2025/6/4 9:40,738,Aft_10265,139
Flt_104649,TZJS,NLLA,2025/6/4 13:00,2025/6/4 15:55,738,Aft_10172,176
Flt_104650,OETZ,EYWR,2025/6/3 21:55,2025/6/3 23:45,738,Aft_10174,117
Flt_104651,HZPW,NYOP,2025/6/3 19:25,2025/6/4 0:50,738,Aft_10387,335
Flt_104653,KKME,HZPW,2025/6/4 18:30,2025/6/4 21:05,738,Aft_10388,133
Flt_104656,KKME,AAHN,2025/6/4 21:15,2025/6/4 23:45,738,Aft_10173,134
Flt_104663,NLLA,QGSX,2025/6/4 7:40,2025/6/4 10:45,738,Aft_10389,178
Flt_104677,DOMU,HIUP,2025/6/4 9:40,2025/6/4 11:40,7M8,Aft_10303,110
Flt_104678,UFCB,NLLA,2025/6/4 19:35,2025/6/4 21:55,738,Aft_10272,140
Flt_104683,HEXD,HZPW,2025/6/3 12:20,2025/6/3 15:45,738,Aft_10390,210
Flt_104685,FVJZ,EYWR,2025/6/4 14:30,2025/6/4 16:55,738,Aft_10229,123
Flt_104686,XLHA,AAHN,2025/6/4 20:55,2025/6/4 23:35,7M8,Aft_10391,141
Flt_104687,DOMU,NVMB,2025/6/4 12:25,2025/6/4 14:00,738,Aft_10181,85
Flt_104688,AAHN,EYWR,2025/6/4 11:10,2025/6/4 12:40,738,Aft_10230,87
Flt_104689,OKJK,AAHN,2025/6/4 13:10,2025/6/4 15:30,738,Aft_10392,137
Flt_104690,EYWR,HGHY,2025/6/3 9:45,2025/6/3 12:40,738,Aft_10183,178
Flt_104692,WKDC,HZPW,2025/6/3 6:55,2025/6/3 9:55,738,Aft_10393,193
Flt_104693,AAHN,KKME,2025/6/3 7:00,2025/6/3 9:40,738,Aft_10394,169
Flt_104694,OKJK,MCWT,2025/6/3 18:50,2025/6/3 23:45,738,Aft_10189,277
Flt_104700,NLLA,HZPW,2025/6/4 11:55,2025/6/4 15:00,738,Aft_10395,161
Flt_104701,QGSX,DOMU,2025/6/4 21:05,2025/6/4 23:15,7M8,Aft_10280,129
Flt_104702,EYWR,FGIR,2025/6/3 15:40,2025/6/3 18:55,738,Aft_10396,198
Flt_104708,AAHN,VOXP,2025/6/3 18:20,2025/6/3 19:55,738,Aft_10397,98
Flt_104709,TZJS,NLLA,2025/6/3 13:00,2025/6/3 15:55,738,Aft_10344,176
Flt_104714,HZPW,FPCR,2025/6/4 15:20,2025/6/4 17:55,738,Aft_10398,150
Flt_104715,KKME,HIUP,2025/6/3 11:20,2025/6/3 12:50,738,Aft_10194,88
Flt_104716,HZPW,YBWQ,2025/6/3 9:20,2025/6/3 14:00,738,Aft_10195,286
Flt_104717,MPYS,HZPW,2025/6/3 20:00,2025/6/3 22:30,7M8,Aft_10273,149
Flt_104720,IAYH,EYWR,2025/6/4 19:00,2025/6/4 21:45,738,Aft_10345,127
Flt_104724,NTCO,HZPW,2025/6/4 22:15,2025/6/4 23:45,738,Aft_10399,84
Flt_104725,KKME,WJBA,2025/6/4 15:25,2025/6/4 17:25,738,Aft_10202,114
Flt_104727,NLLA,EYWR,2025/6/2 21:50,2025/6/2 23:45,738,Aft_10290,119
Flt_104728,DOMU,OKJK,2025/6/4 15:10,2025/6/4 17:25,738,Aft_10374,142
Flt_104729,DOMU,KKME,2025/6/4 21:30,2025/6/5 0:10,738,Aft_10374,172
Flt_104730,DOMU,PNNF,2025/6/3 7:30,2025/6/3 9:05,73G,Aft_10400,96
Flt_104731,PNNF,DOMU,2025/6/3 10:10,2025/6/3 11:30,73G,Aft_10400,75
Flt_104732,HUYM,OXSQ,2025/6/3 16:05,2025/6/3 17:50,738,Aft_10376,113
Flt_104738,YITW,HZPW,2025/6/3 11:55,2025/6/3 14:30,738,Aft_10401,150
Flt_104743,OETZ,DOMU,2025/6/3 17:15,2025/6/3 20:20,7M8,Aft_10210,166
Flt_104979,EYWR,HEXD,2025/6/2 14:35,2025/6/2 17:15,738,Aft_10402,141
Flt_104980,VOXP,MPYS,2025/6/2 10:00,2025/6/2 12:00,7M8,Aft_10295,111
Flt_104981,DSQK,DOMU,2025/6/2 10:50,2025/6/2 12:40,738,Aft_10147,101
Flt_104985,OIQN,HZPW,2025/6/2 20:45,2025/6/2 22:15,738,Aft_10356,86
Flt_104987,DOMU,KREM,2025/6/2 20:15,2025/6/2 22:05,738,Aft_10255,117
Flt_104988,OKJK,HEJY,2025/6/2 10:50,2025/6/2 13:10,738,Aft_10357,141
Flt_104989,HIUP,WJBA,2025/6/2 14:50,2025/6/2 17:20,738,Aft_10326,155
Flt_104994,DSQK,LLZL,2025/6/2 19:45,2025/6/2 22:20,738,Aft_10403,142
Flt_104995,HZPW,VHLB,2025/6/2 9:15,2025/6/2 12:00,738,Aft_10252,174
Flt_104999,HIUP,LFOL,2025/6/2 10:45,2025/6/2 13:10,738,Aft_10154,127
Flt_105003,VOXP,DOMU,2025/6/2 16:10,2025/6/2 17:55,738,Aft_10358,106
Flt_105004,DOMU,MCVK,2025/6/2 19:35,2025/6/2 23:50,738,Aft_10328,270
Flt_105006,GLHV,AAHN,2025/6/2 10:55,2025/6/2 12:45,738,Aft_10157,102
Flt_105010,MPYS,HZPW,2025/6/2 11:50,2025/6/2 14:25,738,Aft_10219,149
Flt_105011,YAFY,LLZL,2025/6/2 12:15,2025/6/2 15:25,738,Aft_10404,195
Flt_105012,PNNF,LLZL,2025/6/2 21:05,2025/6/3 0:15,738,Aft_10404,181
Flt_105013,OKJK,XCHB,2025/6/2 11:45,2025/6/2 13:15,738,Aft_10405,73
Flt_105014,DOMU,OKJK,2025/6/2 8:20,2025/6/2 10:35,738,Aft_10406,142
Flt_105018,WKDC,DOMU,2025/6/2 13:05,2025/6/2 16:45,7M8,Aft_10162,222
Flt_105019,VWIM,KKME,2025/6/2 22:10,2025/6/3 0:25,738,Aft_10407,143
Flt_105022,CGAO,DOMU,2025/6/2 21:45,2025/6/3 0:20,73G,Aft_10165,128
Flt_105023,EYWR,LFOL,2025/6/2 17:25,2025/6/2 20:10,738,Aft_10408,168
Flt_105024,YBWQ,AAHN,2025/6/2 14:15,2025/6/2 18:40,738,Aft_10222,261
Flt_105025,PNNF,DOMU,2025/6/4 10:10,2025/6/4 11:30,7M8,Aft_10369,75
Flt_105028,NLLA,HZPW,2025/6/3 11:55,2025/6/3 15:00,7M8,Aft_10176,161
Flt_105029,VWIM,KKME,2025/6/3 22:10,2025/6/4 0:30,738,Aft_10225,143
Flt_105048,AAHN,VUWJ,2025/6/3 12:00,2025/6/3 13:55,738,Aft_10409,127
Flt_105049,AAHN,NLLA,2025/6/4 9:45,2025/6/4 12:40,738,Aft_10178,164
Flt_105053,EYWR,KKME,2025/6/3 21:15,2025/6/3 23:55,738,Aft_10410,170
Flt_105054,AAHN,GLHV,2025/6/4 11:00,2025/6/4 12:35,738,Aft_10411,90
Flt_105055,EYWR,WKDC,2025/6/4 14:00,2025/6/4 16:40,738,Aft_10230,157
Flt_105056,UXVH,OXSQ,2025/6/4 18:05,2025/6/4 20:30,738,Aft_10365,136
Flt_105058,KDAP,DOMU,2025/6/3 2:50,2025/6/3 6:15,738,Aft_10311,183
Flt_105059,EYWR,DOMU,2025/6/3 19:00,2025/6/3 20:30,738,Aft_10364,100
Flt_105063,HIUP,HZPW,2025/6/4 17:25,2025/6/4 19:00,738,Aft_10300,94
Flt_105064,KROP,DOMU,2025/6/3 19:40,2025/6/3 23:50,738,Aft_10277,247
Flt_105065,DOMU,GLHV,2025/6/3 9:00,2025/6/3 11:00,73G,Aft_10412,92
Flt_105067,DOMU,OXSQ,2025/6/4 22:10,2025/6/4 23:50,738,Aft_10413,102
Flt_105070,OXSQ,DOMU,2025/6/3 7:05,2025/6/3 8:45,738,Aft_10348,90
Flt_105071,EYWR,NBCQ,2025/6/4 19:00,2025/6/4 21:10,738,Aft_10414,144
Flt_105072,YBWQ,EYWR,2025/6/4 14:50,2025/6/4 20:25,738,Aft_10415,311
Flt_105073,HIUP,HZPW,2025/6/3 22:15,2025/6/3 23:55,738,Aft_10416,94
Flt_105076,OETZ,HGHY,2025/6/3 11:10,2025/6/3 13:05,738,Aft_10417,117
Flt_105077,EYWR,HIUP,2025/6/3 7:20,2025/6/3 9:00,738,Aft_10418,103
Flt_105081,XLHA,AAHN,2025/6/3 20:55,2025/6/3 23:35,7M8,Aft_10419,141
Flt_105082,AAHN,AFPF,2025/6/4 7:05,2025/6/4 8:35,738,Aft_10349,89
Flt_105084,EYWR,FVJZ,2025/6/4 8:45,2025/6/4 11:15,7M8,Aft_10200,160
Flt_105092,EYWR,HEJY,2025/6/4 8:50,2025/6/4 11:45,738,Aft_10241,190
Flt_105093,ZJCG,KKME,2025/6/4 15:15,2025/6/4 17:10,738,Aft_10204,104
Flt_105094,HZPW,VGVC,2025/6/3 7:35,2025/6/3 10:05,738,Aft_10243,157
Flt_105098,DOMU,SFRI,2025/6/4 14:35,2025/6/4 17:00,738,Aft_10420,142
Flt_105099,EYWR,NVMB,2025/6/4 14:55,2025/6/4 17:10,738,Aft_10293,144
Flt_105100,VGVC,EYWR,2025/6/4 15:05,2025/6/4 17:20,738,Aft_10377,127
Flt_105103,DOMU,XCCH,2025/6/4 17:35,2025/6/4 18:45,738,Aft_10421,75
Flt_105104,EYWR,AAHN,2025/6/3 21:55,2025/6/3 23:30,738,Aft_10249,91
Flt_105141,OETZ,ZJCG,2025/6/2 18:15,2025/6/2 19:50,738,Aft_10378,102
